Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
86401d90dba3432cce5fe6e5ef0ada71	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__; g__; s__	0.8734867773447066
a04c44a3dc3ad929a2ddcd07d7118955	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Cohnella; s__	0.999997583655733
117c95c3f6a84902831bd9285588db1a	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae	0.9165500063832275
26005dfb7ad2e8cdbb139846af329663	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales	0.9999999858039282
6f0787f6bc3ff7d98b9597ac96f95083	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__flexus	0.9946293681597251
632153b9e5cb412ce6021aabefec00f0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium	0.9565003543910868
cbfc269e6d744c4dfc46cb923ccd72ce	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__; s__	0.9986415989898789
764f3d72f55334ef626ea58f6e0d5107	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium; s__	0.9995430322783675
ff836ceb31404b3a37e52a4af998742b	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae	0.9971755851366297
1df0754b2bcf846bd42b795e406a4a8b	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__; g__; s__	0.8642964544488219
12e2bb64d262590c8c32d2b090882e42	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae	0.999998302934001
8e47782ce3162f2e651ff07360506a69	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Agromyces; s__	0.9992459394670343
c4ef798367bb58b811628cd58199480e	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae	0.9998687032978003
d504ef12e7eac2696608a0d47ad7957b	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__	0.9992883170786373
f12173972b667e922e501d6367a4773a	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Achromobacter; s__	0.9899005374444493
036b319e45a8766862fb9cfc8122ade4	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__mucilaginosus	0.9976817727258254
660375b0c254429f7a400167eb1c53eb	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__; g__; s__	0.920746573987501
cd953c5ce198d5c954a619f140decb9f	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Balneimonas; s__	0.9997986114664345
9d127ac8ec1a7b03befe92229847b811	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Solirubrobacter; s__	0.9457458520885449
83dabe1ddf95778e72f74567126490e6	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__chondroitinus	0.9999843249751182
205e9006842d47d1a2d1caf6a96e0c88	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Balneimonas; s__	0.9999977429844085
d78486fc3cea343c22c73bc480d84cc5	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia	0.975432210761251
50fb93dad525b440dc193bc631872eba	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides	0.9505462786375665
f39f59f28a10c432d2180a515745d289	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__	0.977023893608574
29146ab99a6baeb90fc8b2a4a1aa6d7c	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__	0.9886177418256469
b1fa1a7eebbd40a65eb2c6df6ebae283	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__	0.9830807537055676
6a69e615e68b69ad25a883541756ac57	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiaceae; g__Rhodococcus; s__	0.9973366061891823
4aebcc69b46614d3365683ba49d95dc1	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9999896503977134
7e71d87b62ff2d92493fcc32ed2763cf	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Devosia; s__	0.9999741982110318
6b2fae072d0f5df3342f4f6b372442ff	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales	0.9997548096119542
fd1098cd571337c869bc804919b0f630	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae	0.9504403354305052
bdf6628bdcc402f9100bdd262ef328f4	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__	0.9470456844001489
3fdb30b9b5dd6a998867bd974c0a1732	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae	0.9999998710922435
2653f9a6e90d957c951070035e6edeea	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Rhizobium; s__giardinii	0.7011594791311876
e4cf87f4a8916131be5147cb8aea6227	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae	0.9996210265840523
e65fed33f9346a13833a1707798619a6	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__lautus	0.8480378958072943
5353f53f7c929696cdaa3cea94202c08	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__	0.9947135114978654
71215bef69f6cc08f2a3cb225495ceb2	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Pontibacter; s__	0.9999999999985079
afab652223907a261807ec755bf2d0c5	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae; g__Streptomyces	0.7023438473685555
